id,name,year,rating,certificate,duration,genre,votes,gross_income,directors_id,directors_name,stars_id,stars_name,description
tt1592154,Nikita,(2010–2013),7.7,TV-14,60 min,"Action, Crime, Drama","51,090","325,000",Anonymous,nm0000000,"nm0702572,nm0922342,nm0960912,nm0822155","Maggie Q,Shane West,Lyndsy Fonseca,Aaron Stanford",A rogue assassin returns to take down the secret organization that trained her.
tt0112913,Fallen Angels,(1995),7.6,Not Rated,99 min,"Comedy, Crime, Drama","37,911","325,000",nm0939182,Kar-Wai Wong,"nm0481709,nm0718348,nm0437580,nm0947777","Leon Lai,Michelle Reis,Takeshi Kaneshiro,Charlie Yeung","This Hong Kong-set crime drama follows the lives of a hitman, hoping to get out of the business, and his elusive female partner."
tt1219827,Ghost in the Shell,(2017),6.3,PG-13,107 min,"Action, Crime, Drama",212691,"40,563,557",nm2782185,Rupert Sanders,"nm0424060,nm1561982,nm0001429,nm0000300","Scarlett Johansson,Pilou Asbæk,Takeshi Kitano,Juliette Binoche","In the near future, Major Mira Killian is the first of her kind: A human saved from a terrible crash, who is cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals."
tt0064115,Butch Cassidy and the Sundance Kid,(1969),8.0,PG,110 min,"Biography, Crime, Drama",213980,"102,308,889",nm0001351,George Roy Hill,"nm0000056,nm0000602,nm0001684,nm0001510","Paul Newman,Robert Redford,Katharine Ross,Strother Martin","Wyoming, early 1900s. Butch Cassidy and The Sundance Kid are the leaders of a band of outlaws. After a train robbery goes wrong they find themselves on the run with a posse hard on their heels. Their solution - escape to Bolivia."
tt0211933,Awake,(2007),6.5,R,84 min,"Crime, Drama, Mystery",75741,"14,377,198",nm1703612,Joby Harold,"nm0159789,nm0004695,nm0005024,nm0000565","Hayden Christensen,Jessica Alba,Terrence Howard,Lena Olin",A wealthy young man undergoing heart transplant surgery discovers that the surgical team intend to murder him.
tt0365907,A Walk Among the Tombstones,(2014),6.5,R,114 min,"Action, Crime, Drama",120940,"26,307,600",nm0291082,Scott Frank,"nm0000553,nm1405398,nm1092086,nm2933542","Liam Neeson,Dan Stevens,David Harbour,Boyd Holbrook",Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.
tt15097216,Jai Bhim,(2021),8.9,TV-MA,164 min,"Crime, Drama, Mystery","191,329","26,307,600",nm4377096,T.J. Gnanavel,"nm1421814,nm7934649,nm8904193,nm8135195","Suriya,Lijo Mol Jose,Manikandan K.,Rajisha Vijayan","When a tribal man is arrested for a case of alleged theft, his wife turns to a human-rights lawyer to help bring justice."
tt6214928,1922,(2017),6.2,TV-MA,102 min,"Crime, Drama, Horror","62,333","26,307,600",nm1991847,Zak Hilditch,"nm0005048,nm0662504,nm4415201,nm5305557","Thomas Jane,Molly Parker,Dylan Schmid,Kaitlyn Bernard","A simple yet proud farmer in the year 1922 conspires to murder his wife for financial gain, convincing his teenage son to assist. But their actions have unintended consequences."
tt0093640,No Way Out,(1987),7.1,R,114 min,"Action, Crime, Drama",40140,"35,509,515",nm0002044,Roger Donaldson,"nm0000126,nm0000432,nm0000707,nm0001599","Kevin Costner,Gene Hackman,Sean Young,Will Patton",A coverup and witchhunt occur after a politician accidentally kills his mistress.
tt8332438,ZeroZeroZero,(2019–2020),8.2,TV-MA,60 min,"Crime, Drama, Thriller","24,263","35,509,515",Anonymous,nm0000000,"nm2057859,nm2851530,nm9400978,nm2386306","Andrea Riseborough,Dane DeHaan,Giuseppe De Domenico,Harold Torres","A cocaine shipment makes its way to Europe, starting from the moment a powerful cartel of Italian criminals decides to buy it, to its journeys through Mexico, to its shipment across the Atlantic Ocean."
tt0377471,Be Cool,(2005),5.6,PG-13,118 min,"Comedy, Crime, Music",69689,"56,046,979",nm0336620,F. Gary Gray,"nm0000237,nm0000235,nm0425005,nm0000681","John Travolta,Uma Thurman,Dwayne Johnson,Vince Vaughn","Disenchanted with the movie industry, Chili Palmer tries the music industry, meeting and romancing a widow of a music executive on the way."
tt1587669,Body of Proof,(2011–2013),7.1,TV-14,60 min,"Comedy, Crime, Drama","17,886","56,046,979",Anonymous,nm0000000,"nm0001127,nm0005394,nm0034309,nm2070606","Dana Delany,Jeri Ryan,Geoffrey Arend,Windell Middlebrooks",Medical examiner Megan Hunt's unique approach to solving crimes puts her at odds with her superiors.
tt0061512,Cool Hand Luke,(1967),8.1,GP,127 min,"Crime, Drama",175217,"16,217,773",nm0742341,Stuart Rosenberg,"nm0000056,nm0001421,nm0001510,nm0134201","Paul Newman,George Kennedy,Strother Martin,J.D. Cannon","A laid back Southern man is sentenced to two years in a rural prison, but refuses to conform."
tt5742374,You Were Never Really Here,(2017),6.8,R,89 min,"Crime, Drama",117713,"2,523,610",nm0708903,Lynne Ramsay,"nm0001618,nm0731286,nm6191250,nm0231283","Joaquin Phoenix,Judith Roberts,Ekaterina Samsonov,John Doman","A traumatized veteran unafraid of violence tracks down missing girls for a living. When a job spins out of control, Joe's nightmares overtake him as a conspiracy is uncovered leading to what could be his death trip or his awakening."
tt0258000,Panic Room,(2002),6.8,R,112 min,"Crime, Drama, Thriller",277266,"96,397,334",nm0000399,David Fincher,"nm0000149,nm0829576,nm0001845,nm0948267","Jodie Foster,Kristen Stewart,Forest Whitaker,Dwight Yoakam","A divorced woman and her diabetic daughter take refuge in their newly-purchased house's safe room, when three men break-in, searching for a missing fortune."
tt0285175,Havoc,(2005),5.4,R,85 min,"Crime, Drama","19,258","96,397,334",nm0465932,Barbara Kopple,"nm0004266,nm0005313,nm0032375,nm0000299","Anne Hathaway,Bijou Phillips,Shiri Appleby,Michael Biehn",Two affluent suburban girls clash with the Latino gang culture of East Los Angeles.
tt1034007,Alias Grace,(2017),7.7,TV-MA,267 min,"Biography, Crime, Drama","32,062","96,397,334",Anonymous,nm0000000,"nm0300589,nm5685205,nm4428734,nm1157048","Sarah Gadon,Edward Holcroft,Rebecca Liddiard,Zachary Levi","In 19th-century Canada, a psychiatrist weighs whether a murderess should be pardoned due to insanity."
tt0022100,M,(1931),8.3,Passed,99 min,"Crime, Mystery, Thriller",155867,"28,877",nm0000485,Fritz Lang,"nm0000048,nm0927145,nm0484737,nm0921532","Peter Lorre,Ellen Widmann,Inge Landgut,Otto Wernicke","When the police in a German city are unable to catch a child-murderer, other criminals join in the manhunt."
tt0203119,Sexy Beast,(2000),7.3,R,89 min,"Crime, Drama, Thriller",60774,"6,946,056",nm0322242,Jonathan Glazer,"nm0935653,nm0001426,nm0574534,nm0714985","Ray Winstone,Ben Kingsley,Ian McShane,Amanda Redman","Brutal gangster Don Logan recruits ""retired"" safecracker Gal for one last job, but it goes badly for both of them."
tt10763820,Night Teeth,(2021),5.6,TV-14,107 min,"Action, Crime, Drama","17,312","6,946,056",nm1726691,Adam Randall,"nm7449863,nm2913275,nm4867258,nm1950004","Jorge Lendeborg Jr.,Debby Ryan,Lucy Fry,Raúl Castillo","A college student moonlighting as a chauffeur picks up two mysterious women for a night of party-hopping across LA. But when he uncovers their bloodthirsty intentions - and their dangerous, shadowy underworld - he must fight to stay alive."
tt3561180,Ófærð,(2015– ),8.0,TV-14,60 min,"Crime, Drama, Mystery","20,846","6,946,056",Anonymous,nm0000000,"nm0959963,nm1800322,nm1155349,nm4159866","Ólafur Darri Ólafsson,Ilmur Kristjánsdóttir,Björn Hlynur Haraldsson,Guðjón Pedersen","In a remote town in Iceland, Police desperately try to solve a crime as a powerful storm descends upon the town."
tt0257076,S.W.A.T.,(2003),6.0,PG-13,117 min,"Action, Adventure, Crime",146615,"116,934,650",nm0424800,Clark Johnson,"nm0000168,nm0268199,nm0735442,nm0005112","Samuel L. Jackson,Colin Farrell,Michelle Rodriguez,LL Cool J","An imprisoned drug kingpin offers a huge cash reward to anyone that can break him out of police custody, and only the L.A.P.D.'s Special Weapons and Tactics team can prevent it."
tt0266915,Rush Hour 2,(2001),6.6,PG-13,90 min,"Action, Comedy, Crime",216536,"226,164,286",nm0711840,Brett Ratner,"nm0000329,nm0000676,nm0518821,nm0955471","Jackie Chan,Chris Tucker,John Lone,Ziyi Zhang","Carter and Lee head to Hong Kong for a vacation, but become embroiled in a counterfeit money scam."
tt7550000,Project Power,(2020),6.0,R,113 min,"Action, Crime, Sci-Fi","86,175","226,164,286","nm1160962,nm1413364","Henry Joost,Ariel Schulman","nm0004937,nm0330687,nm6195774,nm0763928","Jamie Foxx,Joseph Gordon-Levitt,Dominique Fishback,Rodrigo Santoro","When a pill that gives its users unpredictable superpowers for five minutes hits the streets of New Orleans, a teenage dealer and a local cop must team with an ex-soldier to take down the group responsible for its creation."
tt0128442,Rounders,(1998),7.3,R,121 min,"Crime, Drama",150441,"22,905,674",nm0001093,John Dahl,"nm0000354,nm0001570,nm0001543,nm0000518","Matt Damon,Edward Norton,Gretchen Mol,John Malkovich","A young, reformed gambler must return to playing big stakes poker to help a friend pay off loan sharks, while balancing his relationship with his girlfriend and his commitments to law school."
tt1512235,Super,(I) (2010),6.7,R,96 min,"Action, Comedy, Crime",79797,"322,157",nm0348181,James Gunn,"nm0933988,nm0680983,nm0000239,nm0000102","Rainn Wilson,Elliot Page,Liv Tyler,Kevin Bacon","After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, but lacking in heroic skills."
tt0067309,Klute,(1971),7.1,R,114 min,"Crime, Mystery, Thriller",25897,"17,440,000",nm0001587,Alan J. Pakula,"nm0000404,nm0000661,nm0162541,nm0001702","Jane Fonda,Donald Sutherland,Charles Cioffi,Roy Scheider",A small-town detective searching for a missing man has only one lead: a connection with a New York prostitute.
tt1408253,Ride Along,(2014),6.1,PG-13,99 min,"Action, Comedy, Crime",113077,"134,938,200",nm1103162,Tim Story,"nm0001084,nm0366389,nm1754366,nm0000491","Ice Cube,Kevin Hart,Tika Sumpter,John Leguizamo","Security guard Ben must prove himself to his girlfriend's brother, top police officer James. He rides along James on a 24-hour patrol of Atlanta."
tt0421054,Domino,(2005),5.9,R,127 min,"Action, Biography, Crime",67034,"10,169,202",nm0001716,Tony Scott,"nm0461136,nm0000620,nm1183149,nm0007825","Keira Knightley,Mickey Rourke,Edgar Ramírez,Rizz Abbasi",A recounting of Domino Harvey's life story. The daughter of actor Laurence Harvey turned away from her career as a Ford model to become a bounty hunter.
tt8259142,Baptiste,(2019–2021),7.3,Not Rated,60 min,"Crime, Drama, Thriller","8,512","10,169,202",Anonymous,nm0000000,"nm0001409,nm0384826,nm0390903,nm0789716","Tchéky Karyo,Anastasia Hille,Tom Hollander,Fiona Shaw",Mercurial retired police detective Julien Baptiste specializes in missing-persons cases.
tt1279935,Date Night,(2010),6.3,PG-13,88 min,"Comedy, Crime, Romance",162151,"98,711,404",nm0506613,Shawn Levy,"nm0136797,nm0275486,nm0000242,nm0378245","Steve Carell,Tina Fey,Mark Wahlberg,Taraji P. Henson","In New York City, a case of mistaken identity turns a bored married couple's attempt at a glamorous and romantic evening into something more thrilling and dangerous."
tt4463894,Shaft,(2019),6.4,R,111 min,"Action, Comedy, Crime",52643,"21,360,215",nm1103162,Tim Story,"nm0000168,nm1900772,nm0745780,nm0356021","Samuel L. Jackson,Jessie T. Usher,Richard Roundtree,Regina Hall","JJ Shaft, a cyber security expert with a degree from MIT, enlists his family's help to uncover the truth behind his best friend's untimely death."
tt0251160,John Q,(2002),7.0,PG-13,116 min,"Crime, Drama, Thriller",133040,"71,756,802",nm0001024,Nick Cassavetes,"nm0000243,nm0000380,nm1131193,nm0253708","Denzel Washington,Robert Duvall,Gabriela Oltean,Kimberly Elise",John Quincy Archibald takes a hospital emergency room hostage when his insurance won't cover his son's heart transplant.
tt0096557,Chip 'n Dale: Rescue Rangers,(1988–1990),7.6,TV-Y,22 min,"Animation, Action, Adventure","19,582","71,756,802",Anonymous,nm0000000,"nm0534134,nm0123553,nm0191906,nm0191520","Tress MacNeille,Corey Burton,Jim Cummings,Peter Cullen",Disney's fun-loving chipmunks are re-imagined as the leaders of a team of pint-sized crime-fighters.
tt0083511,48 Hrs.,(1982),6.9,R,96 min,"Action, Comedy, Crime",77331,"78,868,508",nm0001353,Walter Hill,"nm0000560,nm0000552,nm0001578,nm0574433","Nick Nolte,Eddie Murphy,Annette O'Toole,Frank McRae",A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him in order to track down a killer.
tt5765844,Kung Fury 2,(2022),11.0,Not Certified,0 min,"Action, Comedy, Crime",0,0,nm6247887,David Sandberg,"nm0000216,nm1055413,nm3381295,nm0001327","Arnold Schwarzenegger,Michael Fassbender,Alexandra Shipp,David Hasselhoff",The story will focus on Kung Fury's universe with no real connection to the short movie other than the lead character.
tt0088512,EastEnders,(1985– ),4.7,TV-PG,30 min,"Crime, Drama, Romance","8,382",0,Anonymous,nm0000000,"nm0941052,nm0568711,nm0820496,nm0212853","Adam Woodyatt,Steve McFadden,Pam St. Clement,Letitia Dean","The everyday lives of working-class inhabitants of Albert Square, a traditional Victorian square of terrace houses surrounding a park in the East End of London's Walford borough. The square includes the Queen Vic pub and a street market."
tt1860242,The Highwaymen,(2019),6.9,R,132 min,"Biography, Crime, Drama","89,675",0,nm0359387,John Lee Hancock,"nm0000126,nm0000437,nm0000870,nm0002253","Kevin Costner,Woody Harrelson,Kathy Bates,John Carroll Lynch",The untold true story of the legendary detectives who brought down Bonnie and Clyde.
tt0155267,The Thomas Crown Affair,(1999),6.8,R,113 min,"Crime, Romance, Thriller",93207,"69,304,264",nm0001532,John McTiernan,"nm0000112,nm0000623,nm0001459,nm0001262","Pierce Brosnan,Rene Russo,Denis Leary,Ben Gazzara","A very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective."
tt0148615,Play Motel,(1979),4.8,X,93 min,"Crime, Horror, Mystery",545,"69,304,264",nm0307391,Mario Gariazzo,"nm0522590,nm0729940,nm0193892,nm0029738","Ray Lovelock,Anna Maria Rizzoli,Mario Cutini,Antonella Antinori",A reporter and his girlfriend investigate deaths surrounding a hotel where several prominent people go to have sex.
tt1172570,Bronson,(2008),7.0,R,92 min,"Action, Biography, Crime",130084,"104,792",nm0716347,Nicolas Winding Refn,"nm0362766,nm1433549,nm1568589,nm3032715","Tom Hardy,Kelly Adams,Luing Andrews,Katy Barker","A young man who was sentenced to seven years in prison for robbing a post office ends up spending three decades in solitary confinement. During this time, his own personality is supplanted by his alter-ego, Charles Bronson."
tt5028002,StartUp,(2016–2018),7.8,Not Rated,44 min,"Crime, Thriller","28,741","104,792",Anonymous,nm0000000,"nm0111013,nm1346230,nm6569399,nm0034962","Adam Brody,Edi Gathegi,Otmara Marrero,Kristen Ariza","A desperate banker, a Haitian-American gang lord and a Cuban-American hacker are forced to work together to unwittingly create their version of the American dream - organized crime 2.0."
tt0036775,Double Indemnity,(1944),8.3,Passed,107 min,"Crime, Drama, Film-Noir",155045,"5,720,000",nm0000697,Billy Wilder,"nm0534045,nm0001766,nm0000064,nm0056477","Fred MacMurray,Barbara Stanwyck,Edward G. Robinson,Byron Barr","A Los Angeles insurance representative lets an alluring housewife seduce him into a scheme of insurance fraud and murder that arouses the suspicion of his colleague, an insurance investigator."
tt2294449,22 Jump Street,(2014),7.0,R,112 min,"Action, Comedy, Crime",371566,"191,719,337","nm0520488,nm0588087","Phil Lord,Christopher Miller","nm1475594,nm1706767,nm0001084,nm0644406","Channing Tatum,Jonah Hill,Ice Cube,Nick Offerman","After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college."
